"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2147","Ì†ºÌæ• Daddy's Home (2015) ‚òÖ¬Ω Ì†ΩÌ±é https://t.co/9xfjnINsxA #DaddysHome https://t.co/Ixaps8tbIy",FALSE,0,NA,2017-11-28 18:19:37,FALSE,NA,"935573913333051393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rinkusart",0,FALSE,FALSE,NA,NA
"2148","RT @Hello_Tailor: the toilets on this train FORCE YOU TO LISTEN TO AN ADVERT FOR ""DADDY'S HOME 2."" https://t.co/sERk5JaCkI",FALSE,0,NA,2017-11-28 18:18:54,FALSE,NA,"935573730180452357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joelcacooney",535,TRUE,FALSE,NA,NA
"2149","@greggturkington People were hoping you'd review Daddy's Home 2 from the stand",FALSE,9,"greggturkington",2017-11-28 18:17:25,FALSE,"935572593242923008","935573358208540677","243535527","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","astralapache",0,FALSE,FALSE,NA,NA
"2150","#Movie Reviews - Daddy's Home 2 movie review: the father away, the better - Flick Filosopher https://t.co/3S54Rul2fh",FALSE,0,NA,2017-11-28 18:16:13,FALSE,NA,"935573055124004865",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MovieCriticFeed",0,FALSE,FALSE,NA,NA
"2151","RT @lhgluke: The year is 2030. Will Ferrell, Mark Wahlberg, &amp; Mel Gibson have taken over.

Their portraits &amp; video interviews are displayed‚Ä¶",FALSE,0,NA,2017-11-28 18:14:44,FALSE,NA,"935572682199977985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lhgluke",2,TRUE,FALSE,NA,NA
"2152","RT @TheDreamCage: ""lurching from one pratfall to the next. ""

A festive double helping as @21stCscribe looks at A Bad Moms Christmas and Da‚Ä¶",FALSE,0,NA,2017-11-28 18:14:28,FALSE,NA,"935572617108566016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ExisleMoll",3,TRUE,FALSE,NA,NA
"2153","RT @TheDreamCage: ""lurching from one pratfall to the next. ""

A festive double helping as @21stCscribe looks at A Bad Moms Christmas and Da‚Ä¶",FALSE,0,NA,2017-11-28 18:14:28,FALSE,NA,"935572617028915200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","21stCscribe",3,TRUE,FALSE,NA,NA
"2154","RT @Hello_Tailor: the toilets on this train FORCE YOU TO LISTEN TO AN ADVERT FOR ""DADDY'S HOME 2."" https://t.co/sERk5JaCkI",FALSE,0,NA,2017-11-28 18:10:43,FALSE,NA,"935571673037922305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RossBenes",535,TRUE,FALSE,NA,NA
"2155","RT @boybearcouple: Daddy‚Äôs home from work and his Boy decided to greet him hole first! Part 2 of 3. https://t.co/ImF0GdK4h8",FALSE,0,NA,2017-11-28 18:10:36,FALSE,NA,"935571643497410560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Horny___Jock",65,TRUE,FALSE,NA,NA
"2156","Daddy's Home 2 was actually really hilarious, 10/10 would see it again Ì†ΩÌ∏Ç!",FALSE,0,NA,2017-11-28 18:09:34,FALSE,NA,"935571383429378048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeganMcrae_YO",0,FALSE,FALSE,NA,NA
"2157","RT @ParamountUK: More Daddies. More Problems. Get the hilarious sticker pack from the new hit comedy #DaddysHome2! Featuring 15 animated st‚Ä¶",FALSE,0,NA,2017-11-28 18:09:04,FALSE,NA,"935571257801756673",NA,"<a href=""https://twitter.com/SarahWright323"" rel=""nofollow"">SarahWright323</a>","HolidayCravings",4,TRUE,FALSE,NA,NA
"2158","@cineworld I went into Daddy's Home 2 with low expectations, and came out smiling, I thoroughly enjoyed, much bette‚Ä¶ https://t.co/ftw6tecZmu",FALSE,2,"cineworld",2017-11-28 18:06:52,TRUE,NA,"935570702920572928","17679727","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaveParody95",0,FALSE,FALSE,NA,NA
"2159","@ibtis_am Daddy's home 2",FALSE,1,"ibtis_am",2017-11-28 18:05:14,FALSE,"935562881348882433","935570292302368769","749589950929207296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ALWahaibix10",0,FALSE,FALSE,NA,NA
"2160","RT @ParamountUK: More Daddies. More Problems. Get the hilarious sticker pack from the new hit comedy #DaddysHome2! Featuring 15 animated st‚Ä¶",FALSE,0,NA,2017-11-28 18:03:40,FALSE,NA,"935569900332044289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","debosaii",4,TRUE,FALSE,NA,NA
